organisation,family,source_code,description,uom,quantity,unit_price,manufacturer,mfr_part_no,stock_on_hand,last_issue_date,truth_identity
NTPC,hex_bolt,NTPC-002782,BOLT HEX HEAD; DIA 10MM; LG 25MM  A2 70  ISO4017  GALVANISED,EA,1.0,19.66,QRY,HB10-25-A270-ISO4017-HOTDIPGALVANISED,300.0,2025-08-12,HE01572
NTPC,hex_bolt,NTPC-002783,BOLT HEX HEAD; DIA 16MM; LG 70MM  A2-70  ISO4017  ZP,C,5.0,1907.53,,,6.0,2025-11-14,HE01574
NTPC,hex_bolt,NTPC-002784,BOLT HEX HEAD; DIA 6MM; LG 20MM  GRADE 12.9  IS 1364  HDG,BOX-50,5.0,276.11,MRD,HB6-20-129-IS1364-HOTDIPGALVANISED,0.0,,HE01575
NTPC,hex_bolt,NTPC-002785,BOLT HEX HEAD; DIA 6MM; LG 20MM  GR 12.9  HOT DIP GALVANISED,EA,5.0,6.83,,,80.0,2025-10-16,HE01575
NTPC,hex_bolt,NTPC-002786,BOLT HEX HEAD; DIA 16MM; LG 45MM  AISI 304 A2-70  DIN 931,BOX-100,1.0,2168.31,,,0.4,2025-09-27,HE01576
NTPC,hex_bolt,NTPC-002787,BOLT HEX HEAD; DIA 12MM; LG 60MM  GR 8.8  DIN933  HOT DIP GALVANISED,BOX-100,1.0,1575.36,ANV,HB12-60-88-DIN933-HOTDIPGALVANISED,0.4,2025-10-29,HE01577
NTPC,hex_bolt,NTPC-002788,BOLT HEX HEAD; DIA 12MM; LG 60MM  GRADE 8.8  DIN 933  GALVANISED,EA,10.0,15.82,ANV,HB12-60-88-DIN933-HOTDIPGALVANISED,0.0,,HE01577
NTPC,hex_bolt,NTPC-002789,BOLT HEX HEAD; DIA 12MM; LG 40MM  A2-70  IS 1364  GALVANISED,BOX-50,25.0,1020.16,,,0.0,,HE01578
NTPC,hex_bolt,NTPC-002790,BOLT HEX HEAD; DIA 12MM; LG 40MM  AISI 304 A2-70  IS 1364  HOT DIP GALVANISED,EA,5.0,14.36,,,600.0,2025-12-28,HE01578
NTPC,hex_bolt,NTPC-002791,BOLT HEX HEAD; DIA 8MM; LG 90MM  GRADE 12.9  DIN933  SELF COLOUR,BOX-50,1.0,577.04,,,6.0,2025-09-06,HE01581
NTPC,hex_bolt,NTPC-002792,BOLT HEX HEAD; DIA 24MM; LG 80MM  GRADE 8.8  DIN931  BLACK,EA,1.0,24.65,,,300.0,2025-12-07,HE01582
NTPC,hex_bolt,NTPC-002793,BOLT HEX HEAD; DIA 10MM; LG 80MM  CLASS 10.9  ISO4014  ELECTRO GALVANISED,EA,1.0,9.23,KSL,HB10-80-109-ISO4014-ZINCPLATED,150.0,2025-10-14,HE01583
NTPC,hex_bolt,NTPC-002794,BOLT HEX HEAD; DIA 8MM; LG 100MM  GR 12.9  ISO 4017  PICKLED AND PASSIVATED,EA,1.0,10.13,,,800.0,2021-07-19,HE01584
NTPC,hex_bolt,NTPC-002795,BOLT HEX HEAD; DIA 8MM; LG 100MM  GRADE 12.9  ISO 4017  PICKLED AND PASSIVATED,DOZ,10.0,157.88,TRD,HB8-100-129-ISO4017-PASSIVATED,0.0,,HE01584
NTPC,hex_bolt,NTPC-002796,BOLT HEX HEAD; DIA 12MM; LG 50MM  SS304 A2-70  DIN931  ZP,EA,5.0,19.05,,,3500.0,2022-11-18,HE01585
NTPC,hex_bolt,NTPC-002797,BOLT HEX HEAD; DIA 12MM; LG 50MM  A2 70  DIN931,BOX-50,1.0,997.16,KSL,HB12-50-A270-DIN931-ZINCPLATED,3.0,2026-03-14,HE01585
NTPC,hex_bolt,NTPC-002798,BOLT HEX HEAD; DIA 8MM; LG 20MM  SS316 A4-70  DIN 931,DOZ,10.0,220.89,,,6.67,2026-01-01,HE01586
NTPC,hex_bolt,NTPC-002799,BOLT HEX HEAD; DIA 8MM; LG 20MM  SS316 A4-70  DIN 931  PASSIVATED,C,1.0,1653.52,,,3.0,2025-10-11,HE01586
NTPC,hex_bolt,NTPC-002800,BOLT HEX HEAD; DIA 12MM; LG 70MM  A4 70  PASSIVATED,BOX-100,1.0,1472.33,MRD,HB12-70-A470-IS1364-PASSIVATED,1.5,2026-02-05,HE01588
NTPC,hex_bolt,NTPC-002801,BOLT HEX HEAD; DIA 6MM; LG 20MM  CLASS 10.9  DIN933,BOX-50,5.0,417.29,,,12.0,2025-11-19,HE01590
NTPC,hex_bolt,NTPC-002802,BOLT HEX HEAD; DIA 10MM; LG 100MM  CLASS 10.9  DIN933  PICKLED AND PASSIVATED,EA,1.0,9.73,KSL,HB10-100-109-DIN933-PASSIVATED,150.0,2025-10-29,HE01591
NTPC,hex_bolt,NTPC-002803,BOLT HEX HEAD; DIA 10MM; LG 100MM  CLASS 10.9  PASSIV.,BOX-100,1.0,944.71,,,0.0,,HE01591
NTPC,hex_bolt,NTPC-002804,BOLT HEX HEAD; DIA 10MM; LG 45MM  AISI 316 A4-70  DIN-931-B  BLACK,EA,1.0,15.34,KSL,HB10-45-A470-DIN931-PLAIN,0.0,,HE01592
NTPC,hex_bolt,NTPC-002805,BOLT HEX HEAD; DIA 16MM; LG 60MM  A4-70  DIN933  PICKLED AND PASSIVATED,BOX-100,5.0,1570.66,ANV,HB16-60-A470-DIN933-PASSIVATED,1.5,2025-08-09,HE01593
NTPC,hex_bolt,NTPC-002806,BOLT HEX HEAD; DIA 16MM; LG 60MM  SS316 A4-70  DIN 933,BOX-50,25.0,1031.73,ANV,HB16-60-A470-DIN933-PASSIVATED,6.0,2025-08-18,HE01593
NTPC,hex_bolt,NTPC-002807,BOLT HEX HEAD; DIA 8MM; LG 60MM  DIN 933  HDG,BOX-50,25.0,487.74,,,12.0,2026-03-24,HE01594
NTPC,hex_bolt,NTPC-002808,BOLT HEX HEAD; DIA 10MM; LG 70MM  A4 70  DIN933  GALVANISED,C,5.0,2220.33,KSL,HB10-70-A470-DIN933-HOTDIPGALVANISED,8.0,2023-06-07,HE01595
NTPC,hex_bolt,NTPC-002809,BOLT HEX HEAD; DIA 24MM; LG 50MM  GRADE 8.8  DIN931  ELECTRO GALVANISED,BOX-100,1.0,2277.24,,,1.5,2026-02-02,HE01596
NTPC,hex_bolt,NTPC-002810,BOLT HEX HEAD; DIA 10MM; LG 20MM  ISO-4017-M  UNCOATED FIN,EA,5.0,8.52,TRD,HB10-20-109-ISO4017-PLAIN,0.0,,HE01597
NTPC,hex_bolt,NTPC-002811,BOLT HEX HEAD; DIA 8MM; LG 70MM  SS316 A4-70  DIN 933  ZP,C,10.0,1354.24,,,8.0,2023-06-24,HE01598
NTPC,hex_bolt,NTPC-002812,BOLT HEX HEAD; DIA 8MM; LG 70MM  A4 70  DIN 933  ELECTRO GALVANISED,BOX-100,1.0,1841.07,MRD,HB8-70-A470-DIN933-ZINCPLATED,0.0,,HE01598
NTPC,hex_bolt,NTPC-002813,BOLT HEX HEAD; DIA 6MM; LG 120MM  A4-70  DIN933  SELF COLOUR,BOX-50,5.0,1098.58,TRD,HB6-120-A470-DIN933-PLAIN,0.8,2026-01-25,HE01602
NTPC,hex_bolt,NTPC-002814,BOLT HEX HEAD; DIA 6MM; LG 120MM  DIN 933,BOX-100,1.0,2115.18,,,0.0,,HE01602
NTPC,hex_bolt,NTPC-002815,BOLT HEX HEAD; DIA 16MM; LG 50MM  STAINLESS A2-70  PLAIN,EA,1.0,25.6,,,40.0,2025-10-10,HE01604
NTPC,hex_bolt,NTPC-002816,BOLT HEX HEAD; DIA 8MM; LG 30MM  DIN933,C,25.0,1838.98,,,0.0,,HE01605
NTPC,hex_bolt,NTPC-002817,BOLT HEX HEAD; DIA 8MM; LG 30MM  A2 70  DIN933  PASSIVATED,EA,10.0,19.93,,,0.0,,HE01605
NTPC,hex_bolt,NTPC-002818,BOLT HEX HEAD; DIA 8MM; LG 100MM  10.9  DIN 931,EA,5.0,8.64,KSL,HB8-100-109-DIN931-HOTDIPGALVANISED,0.0,,HE01606
NTPC,hex_bolt,NTPC-002819,BOLT HEX HEAD; DIA 16MM; LG 100MM  IS1364,EA,5.0,12.9,QRY,HB16-100-129-IS1364-PASSIVATED,3500.0,2022-03-25,HE01609
NTPC,hex_bolt,NTPC-002820,BOLT HEX HEAD; DIA 10MM; LG 120MM  DIN 931,DOZ,1.0,146.27,MRD,HB10-120-109-DIN931-PASSIVATED,50.0,2026-02-09,HE01611
NTPC,hex_bolt,NTPC-002821,BOLT HEX HEAD; DIA 10MM; LG 120MM  GR 10.9  DIN 931  PICKLED AND PASSIVATED,C,25.0,1727.88,,,20.0,2023-01-09,HE01611
NTPC,hex_bolt,NTPC-002822,BOLT HEX HEAD; DIA 10MM; LG 120MM  CLASS 10.9  DIN931,DOZ,5.0,204.33,MRD,HB10-120-109-DIN931-PASSIVATED,0.0,,HE01611
NTPC,hex_bolt,NTPC-002823,BOLT HEX HEAD; DIA 20MM; LG 90MM  12.9  ISO 4017,EA,10.0,16.15,,,150.0,2026-01-13,HE01613
NTPC,hex_bolt,NTPC-002824,BOLT HEX HEAD; DIA 20MM; LG 80MM,DOZ,5.0,185.33,,,0.0,,HE01615
NTPC,hex_bolt,NTPC-002825,BOLT HEX HEAD; DIA 6MM; LG 25MM  A2 70  DIN 933  ZP,EA,5.0,15.4,TRD,HB6-25-A270-DIN933-ZINCPLATED,0.0,,HE01616
NTPC,hex_bolt,NTPC-002826,BOLT HEX HEAD; DIA 6MM; LG 25MM  STAINLESS A2-70  DIN933  ZP,BOX-50,1.0,534.73,,,40.0,2022-04-03,HE01616
NTPC,hex_bolt,NTPC-002827,BOLT HEX HEAD; DIA 6MM; LG 25MM  A2 70,EA,10.0,11.78,TRD,HB6-25-A270-DIN933-ZINCPLATED,150.0,2026-01-02,HE01616
NTPC,hex_bolt,NTPC-002828,BOLT HEX HEAD; DIA 10MM; LG 20MM  10.9  IS 1364,EA,25.0,7.29,,,0.0,,HE01617
NTPC,hex_bolt,NTPC-002829,BOLT HEX HEAD; DIA 10MM; LG 20MM  PC10.9  IS:1364  ZINC PLATED,C,10.0,984.8,,,35.0,2022-10-08,HE01617
NTPC,hex_bolt,NTPC-002830,BOLT HEX HEAD; DIA 10MM; LG 35MM  AS PER ISO 4014  SELF COLOUR,EA,5.0,11.69,,,2000.0,2022-07-29,HE01619
NTPC,hex_bolt,NTPC-002831,BOLT HEX HEAD; DIA 24MM; LG 60MM  A2-70  ISO-4017-M  BLACK,BOX-100,1.0,3170.06,,,1.5,2026-02-27,HE01620
NTPC,hex_bolt,NTPC-002832,BOLT HEX HEAD; DIA 8MM; LG 25MM  12.9  IS1364  PASSIVATED,BOX-100,10.0,864.26,,,0.0,,HE01621
NTPC,hex_bolt,NTPC-002833,BOLT HEX HEAD; DIA 8MM; LG 25MM  12.9  IS:1364  PICKLED AND PASSIVATED,EA,25.0,9.77,MRD,HB8-25-129-IS1364-PASSIVATED,80.0,2026-02-28,HE01621
NTPC,hex_bolt,NTPC-002834,BOLT HEX HEAD; DIA 8MM; LG 30MM  A2 70  ISO 4017,EA,1.0,19.29,,,0.0,,HE01622
NTPC,hex_bolt,NTPC-002835,BOLT HEX HEAD; DIA 8MM; LG 60MM  AISI 316 A4-70  ISO4017  ZINC PLATED,EA,1.0,13.61,ANV,HB8-60-A470-ISO4017-ZINCPLATED,300.0,2025-10-13,HE01623
NTPC,hex_bolt,NTPC-002836,BOLT HEX HEAD; DIA 8MM; LG 16MM  GR 12.9  IS 1364,DOZ,1.0,78.56,TRD,HB8-16-129-IS1364-HOTDIPGALVANISED,12.5,2025-12-26,HE01627
NTPC,hex_bolt,NTPC-002837,BOLT HEX HEAD; DIA 16MM; LG 90MM  AISI 304 A2-70  IS:1364  HOT DIP GALVANISED,BOX-100,1.0,2383.57,KSL,HB16-90-A270-IS1364-HOTDIPGALVANISED,6.0,2026-02-08,HE01628
NTPC,hex_bolt,NTPC-002838,BOLT HEX HEAD; DIA 12MM; LG 30MM  GR 10.9  IS1364  PASSIVATED,C,1.0,1021.67,,,0.8,2025-12-27,HE01629
NTPC,hex_bolt,NTPC-002839,BOLT HEX HEAD; DIA 12MM; LG 30MM  CLASS 10.9  IS 1364  PICKLED-PASS,EA,25.0,8.94,TRD,HB12-30-109-IS1364-PASSIVATED,80.0,2026-03-18,HE01629
NTPC,hex_bolt,NTPC-002840,BOLT HEX HEAD; DIA 12MM; LG 30MM  CLASS 10.9  IS1364  PICKLED AND PASSIVATED,DOZ,1.0,145.17,,,25.0,2025-10-15,HE01629
NTPC,hex_bolt,NTPC-002841,BOLT HEX HEAD; DIA 12MM; LG 30MM  GR 10.9  IS:1364  PASSIVATED,BOX-100,25.0,883.15,TRD,HB12-30-109-IS1364-PASSIVATED,0.0,,HE01629
NTPC,hex_bolt,NTPC-002842,BOLT HEX HEAD; DIA 6MM; LG 50MM  GR 8.8  DIN 933  PASSIVATED,EA,1.0,10.78,,,3500.0,2022-05-23,HE01631
NTPC,hex_bolt,NTPC-002843,BOLT HEX HEAD; DIA 6MM; LG 50MM  GR 8.8  DIN933  PICKLED-PASS,EA,1.0,8.15,TRD,HB6-50-88-DIN933-PASSIVATED,80.0,2025-08-04,HE01631
NTPC,hex_bolt,NTPC-002844,BOLT HEX HEAD; DIA 6MM; LG 16MM  SS316 A4-70  DIN933  PLAIN,BOX-100,5.0,1387.52,,,0.4,2026-01-18,HE01632
NTPC,hex_bolt,NTPC-002845,BOLT HEX HEAD; DIA 12MM; LG 70MM  GR 12.9  ISO 4017  PASSIVATED,EA,1.0,12.88,,,600.0,2025-09-14,HE01633
NTPC,hex_bolt,NTPC-002846,BOLT HEX HEAD; DIA 10MM; LG 60MM  12.9  ISO4017  HOT DIP GALVANISED,BOX-50,25.0,485.98,KSL,HB10-60-129-ISO4017-HOTDIPGALVANISED,0.8,2025-08-25,HE01634
NTPC,hex_bolt,NTPC-002847,BOLT HEX HEAD; DIA 8MM; LG 100MM  ISO 4017  ZINC PLATED,BOX-50,1.0,769.45,MRD,HB8-100-109-ISO4017-ZINCPLATED,1.6,2025-10-30,HE01635
NTPC,hex_bolt,NTPC-002848,BOLT HEX HEAD; DIA 6MM; LG 100MM  DIN-931-B  HDG,C,1.0,1835.81,ANV,HB6-100-A270-DIN931-HOTDIPGALVANISED,0.4,2025-09-19,HE01636
NTPC,hex_bolt,NTPC-002849,BOLT HEX HEAD; DIA 12MM; LG 50MM  IS:1364  PASSIVATED,BOX-50,1.0,698.7,,,3.0,2025-08-04,HE01640
NTPC,hex_bolt,NTPC-002850,BOLT HEX HEAD; DIA 12MM; LG 50MM  10.9  PICKLED AND PASSIVATED,C,10.0,958.78,MRD,HB12-50-109-IS1364-PASSIVATED,0.0,,HE01640
NTPC,hex_bolt,NTPC-002851,BOLT HEX HEAD; DIA 12MM; LG 50MM  10.9  IS1364,BOX-100,25.0,1379.81,,,0.4,2026-02-23,HE01640
NTPC,hex_bolt,NTPC-002852,BOLT HEX HEAD; DIA 12MM; LG 50MM  GRADE 10.9  IS:1364  PASSIVATED,C,1.0,1569.09,,,4.0,2022-10-20,HE01640
NTPC,hex_bolt,NTPC-002853,BOLT HEX HEAD; DIA 6MM; LG 45MM  8.8  DIN 931  GALVANISED,EA,25.0,9.61,KSL,HB6-45-88-DIN931-HOTDIPGALVANISED,0.0,,HE01642
NTPC,hex_bolt,NTPC-002854,BOLT HEX HEAD; DIA 10MM; LG 40MM  GRADE 10.9  ISO-4014-M  HD-GALV,EA,1.0,8.09,,,0.0,,HE01647
NTPC,hex_bolt,NTPC-002855,BOLT HEX HEAD; DIA 6MM; LG 16MM  CLASS 10.9  PICKLED AND PASSIVATED,EA,1.0,6.73,,,0.0,,HE01648
NTPC,hex_bolt,NTPC-002856,BOLT HEX HEAD; DIA 16MM; LG 60MM  AISI 316 A4-70  GALVANISED,BOX-100,1.0,1623.72,,,0.0,,HE01651
NTPC,hex_bolt,NTPC-002857,BOLT HEX HEAD; DIA 6MM; LG 20MM  ISO-4017-M  GALVANISED,BOX-100,1.0,592.25,,,0.0,,HE01652
NTPC,hex_bolt,NTPC-002858,BOLT HEX HEAD; DIA 6MM; LG 20MM  GRADE 12.9  ISO 4017  HOT DIP GALVANISED,DOZ,1.0,65.58,,,166.67,2022-04-30,HE01652
NTPC,hex_bolt,NTPC-002859,BOLT HEX HEAD; DIA 6MM; LG 30MM  SS304 A2-70  DIN931  PLAIN,BOX-100,10.0,1202.6,QRY,HB6-30-A270-DIN931-PLAIN,0.0,,HE01654
NTPC,hex_bolt,NTPC-002860,BOLT HEX HEAD; DIA 16MM; LG 60MM  10.9  ISO 4017,EA,1.0,19.64,,,600.0,2025-08-11,HE01656
NTPC,hex_bolt,NTPC-002861,BOLT HEX HEAD; DIA 16MM; LG 35MM  8.8  DIN 931  GALVANISED,EA,1.0,14.12,,,0.0,,HE01657
NTPC,hex_bolt,NTPC-002862,BOLT HEX HEAD; DIA 16MM; LG 60MM  GR 12.9  IS1364  PASSIVATED,BOX-100,1.0,1250.28,,,0.4,2025-08-12,HE01658
NTPC,hex_bolt,NTPC-002863,BOLT HEX HEAD; DIA 10MM; LG 60MM  AISI 316 A4-70  IS1364PT3  SELF COLOUR,DOZ,1.0,197.08,TRD,HB10-60-A470-IS1364-PLAIN,0.0,,HE01660
NTPC,hex_bolt,NTPC-002864,BOLT HEX HEAD; DIA 10MM; LG 60MM  AISI 316 A4-70  IS 1364,EA,25.0,15.81,TRD,HB10-60-A470-IS1364-PLAIN,800.0,2021-12-09,HE01660
NTPC,hex_bolt,NTPC-002865,BOLT HEX HEAD; DIA 10MM; LG 60MM  A4-70  IS:1364,BOX-100,25.0,1311.64,TRD,HB10-60-A470-IS1364-PLAIN,0.4,2025-12-10,HE01660
NTPC,hex_bolt,NTPC-002866,BOLT HEX HEAD; DIA 10MM; LG 60MM  IS 1364  BLACK,BOX-100,5.0,2246.73,,,0.4,2026-01-15,HE01660
NTPC,hex_bolt,NTPC-002867,BOLT HEX HEAD; DIA 12MM; LG 120MM  GR 12.9  DIN931,BOX-50,1.0,618.43,KSL,HB12-120-129-DIN931-PASSIVATED,3.0,2026-02-14,HE01661
NTPC,hex_bolt,NTPC-002868,BOLT HEX HEAD; DIA 12MM; LG 120MM  GR 12.9  DIN931  PASSIVATED,EA,1.0,12.7,,,80.0,2025-11-17,HE01661
NTPC,hex_bolt,NTPC-002869,BOLT HEX HEAD; DIA 12MM; LG 120MM  GRADE 12.9  DIN 931,C,1.0,1395.09,,,0.0,,HE01661
NTPC,hex_bolt,NTPC-002870,BOLT HEX HEAD; DIA 16MM; LG 100MM  GRADE 10.9  IS 1364,EA,1.0,14.91,TRD,HB16-100-109-IS1364-PLAIN,150.0,2025-11-22,HE01663
NTPC,hex_bolt,NTPC-002871,BOLT HEX HEAD; DIA 24MM; LG 100MM  A4-70  IS 1364  HDG,BOX-100,25.0,2117.44,,,3.0,2025-10-01,HE01665
NTPC,hex_bolt,NTPC-002872,BOLT HEX HEAD; DIA 24MM; LG 100MM  A4 70  IS:1364  HDG,DOZ,25.0,409.44,KSL,HB24-100-A470-IS1364-HOTDIPGALVANISED,6.67,2025-11-20,HE01665
NTPC,hex_bolt,NTPC-002873,BOLT HEX HEAD; DIA 24MM; LG 70MM  GR 12.9  ISO 4017  ELECTRO GALVANISED,EA,25.0,20.03,,,80.0,2025-12-29,HE01666
NTPC,hex_bolt,NTPC-002874,BOLT HEX HEAD; DIA 12MM; LG 45MM  A4 70  ISO4017  HDG,C,5.0,1664.48,ANV,HB12-45-A470-ISO4017-HOTDIPGALVANISED,6.0,2025-12-14,HE01667
NTPC,hex_bolt,NTPC-002875,BOLT HEX HEAD; DIA 24MM; LG 120MM  A4 70  DIN 931  BLACK,DOZ,5.0,457.29,QRY,HB24-120-A470-DIN931-PLAIN,25.0,2026-02-06,HE01669
NTPC,hex_bolt,NTPC-002876,BOLT HEX HEAD; DIA 24MM; LG 120MM  A4 70  DIN931  SELF COLOUR,EA,25.0,34.59,QRY,HB24-120-A470-DIN931-PLAIN,80.0,2026-01-29,HE01669
NTPC,hex_bolt,NTPC-002877,BOLT HEX HEAD; DIA 10MM; LG 90MM  GRADE 10.9  IS1364  PASSIVATED,C,10.0,1346.87,TRD,HB10-90-109-IS1364-PASSIVATED,6.0,2026-02-20,HE01670
NTPC,hex_bolt,NTPC-002878,BOLT HEX HEAD; DIA 10MM; LG 90MM  CLASS 10.9  IS 1364  PASSIVATED,EA,5.0,13.22,TRD,HB10-90-109-IS1364-PASSIVATED,80.0,2025-08-24,HE01670
NTPC,hex_bolt,NTPC-002879,BOLT HEX HEAD; DIA 8MM; LG 60MM  12.9  DIN931  ELECTRO GALVANISED,EA,5.0,7.75,,,0.0,,HE01672
NTPC,hex_bolt,NTPC-002880,BOLT HEX HEAD; DIA 10MM; LG 35MM  A4-70  AS PER ISO 4014  PICKLED AND PASSIVATED,BOX-100,5.0,2096.63,,,6.0,2026-01-28,HE01673
NTPC,hex_bolt,NTPC-002881,BOLT HEX HEAD; DIA 10MM; LG 35MM  SS316 A4-70  ISO 4014,C,10.0,1975.74,,,35.0,2023-07-19,HE01673
NTPC,hex_bolt,NTPC-002882,BOLT HEX HEAD; DIA 10MM; LG 35MM  A4 70  ISO 4014  PICKLED AND PASSIVATED,C,10.0,2172.4,,,12.0,2021-07-27,HE01673
NTPC,hex_bolt,NTPC-002883,BOLT HEX HEAD; DIA 10MM; LG 30MM  STAINLESS A2-70  DIN 933  ELECTRO GALVANISED,EA,1.0,12.64,,,600.0,2025-11-17,HE01674
NTPC,hex_bolt,NTPC-002884,BOLT HEX HEAD; DIA 24MM; LG 100MM  DIN933  PICKLED AND PASSIVATED,C,1.0,2844.75,,,4.0,2022-12-09,HE01675
NTPC,hex_bolt,NTPC-002885,BOLT HEX HEAD; DIA 10MM; LG 20MM  A4 70  ISO 4014  BLACK,BOX-100,1.0,1972.27,TRD,HB10-20-A470-ISO4014-PLAIN,12.0,2021-07-13,HE01676
NTPC,hex_bolt,NTPC-002886,BOLT HEX HEAD; DIA 10MM; LG 20MM  PLAIN,DOZ,1.0,165.95,TRD,HB10-20-A470-ISO4014-PLAIN,0.0,,HE01676
NTPC,hex_bolt,NTPC-002887,BOLT HEX HEAD; DIA 8MM; LG 70MM  GR 12.9  ISO 4017  PASSIVATED,EA,1.0,7.47,MRD,HB8-70-129-ISO4017-PASSIVATED,0.0,,HE01677
NTPC,hex_bolt,NTPC-002888,BOLT HEX HEAD; DIA 8MM; LG 70MM  GRADE 12.9  ISO 4017  PASSIVATED,BOX-50,25.0,681.92,MRD,HB8-70-129-ISO4017-PASSIVATED,0.0,,HE01677
NTPC,hex_bolt,NTPC-002889,BOLT HEX HEAD; DIA 10MM; LG 25MM  GR 12.9  ISO4017  GALVANISED,BOX-50,1.0,559.95,ANV,HB10-25-129-ISO4017-HOTDIPGALVANISED,0.0,,HE01678
NTPC,hex_bolt,NTPC-002890,BOLT HEX HEAD; DIA 6MM; LG 100MM  GRADE 8.8  ELECTRO GALVANISED,DOZ,10.0,161.78,,,0.0,,HE01680
NTPC,hex_bolt,NTPC-002891,BOLT HEX HEAD; DIA 10MM; LG 35MM  STAINLESS A2-70  ISO4017  SELF COLOUR,BOX-50,1.0,950.83,MRD,HB10-35-A270-ISO4017-PLAIN,24.0,2021-07-03,HE01681
NTPC,hex_bolt,NTPC-002892,BOLT HEX HEAD; DIA 8MM; LG 40MM  12.9  IS 1364  SELF COLOUR,EA,25.0,10.65,KSL,HB8-40-129-IS1364-PLAIN,600.0,2026-02-05,HE01682
NTPC,hex_bolt,NTPC-002893,BOLT HEX HEAD; DIA 6MM; LG 30MM  A2 70  ISO 4014  ZP,DOZ,10.0,183.95,,,291.67,2023-03-02,HE01683
NTPC,hex_bolt,NTPC-002894,BOLT HEX HEAD; DIA 10MM; LG 50MM  8.8  DIN 931  HDG,BOX-100,25.0,792.94,,,3.0,2026-02-16,HE01684
NTPC,hex_bolt,NTPC-002895,BOLT HEX HEAD; DIA 20MM; LG 60MM  ISO4017  ZP,BOX-100,1.0,1781.62,,,0.0,,HE01685
NTPC,hex_bolt,NTPC-002896,BOLT HEX HEAD; DIA 20MM; LG 60MM  GR 12.9  ISO4017,EA,1.0,21.21,MRD,HB20-60-129-ISO4017-ZINCPLATED,40.0,2026-02-18,HE01685
NTPC,hex_bolt,NTPC-002897,BOLT HEX HEAD; DIA 8MM; LG 45MM  GR 8.8  DIN 933  ELECTRO GALVANISED,BOX-50,25.0,569.14,ANV,HB8-45-88-DIN933-ZINCPLATED,0.0,,HE01686
NTPC,hex_bolt,NTPC-002898,BOLT HEX HEAD; DIA 16MM; LG 50MM  STAINLESS A2-70  AS PER ISO 4014  PASSIVATED,EA,25.0,21.46,TRD,HB16-50-A270-ISO4014-PASSIVATED,600.0,2026-02-11,HE01687
NTPC,hex_bolt,NTPC-002899,BOLT HEX HEAD; DIA 16MM; LG 45MM  A4 70  DIN-933-B,BOX-50,1.0,1181.2,,,1.6,2025-12-30,HE01689
NTPC,hex_bolt,NTPC-002900,BOLT HEX HEAD; DIA 24MM; LG 90MM  AISI 316 A4-70  DIN933  ZP,BOX-100,1.0,3348.14,KSL,HB24-90-A470-DIN933-ZINCPLATED,3.0,2025-11-11,HE01690
NTPC,hex_bolt,NTPC-002901,BOLT HEX HEAD; DIA 16MM; LG 120MM  AISI 304 A2-70  DIN 931,C,5.0,1916.68,,,0.0,,HE01693
NTPC,hex_bolt,NTPC-002902,BOLT HEX HEAD; DIA 6MM; LG 16MM  GRADE 8.8  ISO 4017  PICKLED AND PASSIVATED,EA,1.0,6.61,,,150.0,2026-01-16,HE01694
NTPC,hex_bolt,NTPC-002903,BOLT HEX HEAD; DIA 6MM; LG 16MM  CLASS 8.8  PASSIVATED,C,1.0,680.99,,,0.8,2026-01-08,HE01694
NTPC,hex_bolt,NTPC-002904,BOLT HEX HEAD; DIA 12MM; LG 60MM  CLASS 8.8  IS 1364  BLACK,C,5.0,958.78,,,0.0,,HE01695
NTPC,hex_bolt,NTPC-002905,BOLT HEX HEAD; DIA 12MM; LG 60MM  IS 1364  SELF COLOUR,EA,10.0,13.71,,,0.0,,HE01695
NTPC,hex_bolt,NTPC-002906,BOLT HEX HEAD; DIA 10MM; LG 90MM  ISO-4017-M  PLAIN,BOX-50,1.0,1140.44,MRD,HB10-90-A470-ISO4017-PLAIN,3.0,2026-01-28,HE01698
NTPC,hex_bolt,NTPC-002907,BOLT HEX HEAD; DIA 10MM; LG 100MM  GR 8.8  AS PER ISO 4014  PASSIVATED,EA,25.0,14.65,KSL,HB10-100-88-ISO4014-PASSIVATED,80.0,2025-10-18,HE01699
NTPC,hex_bolt,NTPC-002908,BOLT HEX HEAD; DIA 10MM; LG 45MM  A4 70,BOX-100,25.0,1726.57,ANV,HB10-45-A470-IS1364-PLAIN,0.0,,HE01701
NTPC,hex_bolt,NTPC-002909,BOLT HEX HEAD; DIA 10MM; LG 45MM  A4-70  IS:1364  BLACK,EA,25.0,22.23,ANV,HB10-45-A470-IS1364-PLAIN,2000.0,2021-05-28,HE01701
NTPC,hex_bolt,NTPC-002910,BOLT HEX HEAD; DIA 10MM; LG 45MM  A4-70  PLAIN,BOX-50,1.0,1063.13,,,3.0,2025-12-15,HE01701
NTPC,hex_bolt,NTPC-002911,BOLT HEX HEAD; DIA 10MM; LG 25MM  SS316 A4-70  ISO 4017  PLAIN,BOX-100,25.0,1888.31,KSL,HB10-25-A470-ISO4017-PLAIN,0.0,,HE01703
NTPC,hex_bolt,NTPC-002912,BOLT HEX HEAD; DIA 10MM; LG 25MM  AISI 316 A4-70  ISO 4017  PLAIN,BOX-50,10.0,980.61,,,0.8,2025-10-30,HE01703
